date,price,yield
2006-02-06,1264.33,1.017542857142857
2006-02-03,1265.945,1.0175214285714285
2006-02-02,1275.0900000000001,1.0175142857142858
2006-02-01,1280.4499999999998,1.017507142857143
2006-01-31,1281.025,1.0175
2006-01-30,1285.725,1.0175032258064516
2006-01-27,1280.105,1.0175129032258063
2006-01-26,1270.56,1.017516129032258
2006-01-25,1265.645,1.0175193548387096
2006-01-24,1267.645,1.0175225806451613
2006-01-23,1264.8400000000001,1.0175258064516128
2006-01-20,1272.98,1.0175354838709678
2006-01-19,1282.8600000000001,1.0175387096774193
2006-01-18,1277.505,1.017541935483871
2006-01-17,1283.11,1.0175451612903226
2006-01-13,1285.87,1.017558064516129
2006-01-12,1289.6100000000001,1.0175612903225806
2006-01-11,1291.51,1.0175645161290323
2006-01-10,1286.955,1.0175677419354838
2006-01-09,1287.8,1.0175709677419356
2006-01-06,1279.7849999999999,1.0175806451612903
2006-01-05,1273.605,1.0175838709677418
2006-01-04,1271.5549999999998,1.0175870967741936
2006-01-03,1257.98,1.017590322580645
2005-12-30,1250.5,1.0176064516129033
2005-12-29,1257.4,1.0176129032258066
2005-12-28,1258.8,1.0176193548387096
2005-12-27,1264.15,1.0176258064516128
2005-12-23,1267.85,1.0176516129032258
2005-12-22,1265.35,1.017658064516129
2005-12-21,1264.5,1.0176645161290323
2005-12-20,1260.5500000000002,1.0176709677419356
2005-12-19,1264.9,1.0176774193548388
2005-12-16,1271.25,1.0176967741935483
2005-12-15,1271.45,1.0177032258064516
2005-12-14,1271.4499999999998,1.0177096774193548
2005-12-13,1265.35,1.017716129032258
2005-12-12,1259.7,1.0177225806451613
2005-12-09,1258.65,1.017741935483871
2005-12-08,1257.15,1.0177483870967743
2005-12-07,1258.9,1.0177548387096773
2005-12-06,1267.5,1.0177612903225806
2005-12-05,1261.6,1.0177677419354838
2005-12-02,1264.1,1.0177870967741935
2005-12-01,1257.85,1.0177935483870968
2005-11-30,1255.15,1.0178
2005-11-29,1261.85,1.0178133333333332
2005-11-28,1262.8000000000002,1.0178266666666667
2005-11-25,1267.15,1.0178666666666667
2005-11-23,1265.05,1.0178933333333333
2005-11-22,1256.65,1.0179066666666667
2005-11-21,1251.4,1.01792
2005-11-18,1245.15,1.01796
2005-11-17,1237.1,1.0179733333333334
2005-11-16,1229.7,1.0179866666666666
2005-11-15,1232.15,1.018
2005-11-14,1234.5,1.0180133333333334
2005-11-11,1233.2,1.0180533333333333
2005-11-10,1223.7,1.0180666666666667
2005-11-09,1221.55,1.01808
2005-11-08,1219.4499999999998,1.0180933333333333
2005-11-07,1220.75,1.0181066666666667
2005-11-04,1218.5,1.0181466666666668
2005-11-03,1219.75,1.01816
2005-11-02,1208.15,1.0181733333333334
2005-11-01,1204.5,1.0181866666666666
2005-10-31,1204.9,1.0182
2005-10-28,1188.65,1.0181322580645162
2005-10-27,1185.8000000000002,1.0181096774193548
2005-10-26,1197.7,1.0180870967741935
2005-10-25,1195.3,1.0180645161290323
2005-10-24,1189.5,1.018041935483871
2005-10-21,1180.7,1.017974193548387
2005-10-20,1185.3,1.0179516129032258
2005-10-19,1183.15,1.0179290322580645
2005-10-18,1184.1,1.0179064516129033
2005-10-17,1187.85,1.017883870967742
2005-10-14,1181.25,1.017816129032258
2005-10-13,1173.9,1.0177935483870968
2005-10-12,1181.85,1.0177709677419355
2005-10-11,1188.15,1.0177483870967743
2005-10-10,1191.3,1.0177258064516128
2005-10-07,1195.6,1.017658064516129
2005-10-06,1192,1.0176354838709678
2005-10-05,1205.35,1.0176129032258066
2005-10-04,1221.95,1.017590322580645
2005-10-03,1229.25,1.0175677419354838
2005-09-30,1227.4,1.0175
2005-09-29,1220.1,1.0174966666666667
2005-09-28,1216.85,1.0174933333333334
2005-09-27,1215.65,1.01749
2005-09-26,1217.1999999999998,1.0174866666666667
2005-09-23,1214.3,1.0174766666666666
2005-09-22,1210.9499999999998,1.0174733333333332
2005-09-21,1215.7,1.01747
2005-09-20,1228.3,1.0174666666666667
2005-09-19,1232.8000000000002,1.0174633333333334
2005-09-16,1233.2,1.0174533333333333
2005-09-15,1228.35,1.01745
2005-09-14,1230.45,1.0174466666666666
2005-09-13,1235.9,1.0174433333333333
2005-09-12,1240.9,1.01744
2005-09-09,1237.4,1.01743
2005-09-08,1232.95,1.0174266666666667
2005-09-07,1234,1.0174233333333333
2005-09-06,1225.8,1.01742
2005-09-02,1221.15,1.0174066666666666
2005-09-01,1221.75,1.0174033333333334
2005-08-31,1212.4,1.0174
2005-08-30,1206.6999999999998,1.0173967741935483
2005-08-29,1207.9,1.0173935483870968
2005-08-26,1208.3000000000002,1.0173838709677419
2005-08-25,1211.65,1.0173806451612903
2005-08-24,1216.8000000000002,1.0173774193548386
2005-08-23,1218.7,1.017374193548387
2005-08-22,1222.75,1.0173709677419356
2005-08-19,1222.05,1.0173612903225806
2005-08-18,1219.25,1.017358064516129
2005-08-17,1221.85,1.0173548387096774
2005-08-16,1226.45,1.0173516129032258
2005-08-15,1231.2,1.017348387096774
2005-08-12,1231.85,1.0173387096774194
2005-08-11,1233.05,1.0173354838709678
2005-08-10,1234.65,1.017332258064516
2005-08-09,1228.6,1.0173290322580646
2005-08-08,1227.5,1.0173258064516129
2005-08-05,1230.75,1.017316129032258
2005-08-04,1240.1,1.0173129032258064
2005-08-03,1243.25,1.0173096774193549
2005-08-02,1240,1.0173064516129031
2005-08-01,1236.4499999999998,1.0173032258064516
2005-07-29,1239.6,1.0173064516129031
2005-07-28,1240.5,1.0173096774193549
2005-07-27,1233.9,1.0173129032258064
2005-07-26,1231.7,1.017316129032258
2005-07-25,1233.3000000000002,1.0173193548387096
2005-07-22,1230.2,1.0173290322580646
2005-07-21,1230.25,1.017332258064516
2005-07-20,1229.75,1.0173354838709678
2005-07-19,1225.6999999999998,1.0173387096774194
2005-07-18,1224.5,1.0173419354838709
2005-07-15,1226.5,1.0173516129032258
2005-07-14,1228.25,1.0173548387096774
2005-07-13,1222.05,1.017358064516129
2005-07-12,1221.05,1.0173612903225806
2005-07-11,1215.95,1.0173645161290323
2005-07-08,1204.95,1.017374193548387
2005-07-07,1191,1.0173774193548386
2005-07-06,1200.4499999999998,1.0173806451612903
2005-07-05,1199.4,1.0173838709677419
2005-07-01,1194.6,1.0173967741935483
2005-06-30,1196.9,1.0174
2005-06-29,1201.4,1.0174066666666666
2005-06-28,1196.6,1.0174133333333333
2005-06-27,1191.3,1.01742
2005-06-24,1196.2,1.01744
2005-06-23,1208.6,1.0174466666666666
2005-06-22,1215.65,1.0174533333333333
2005-06-21,1214.5,1.01746
2005-06-20,1214.9,1.0174666666666667
2005-06-17,1215.2,1.0174866666666667
2005-06-16,1208.8,1.0174933333333334
2005-06-15,1203.4,1.0175
2005-06-14,1203.85,1.0175066666666666
2005-06-13,1200.25,1.0175133333333333
2005-06-10,1197.6999999999998,1.0175333333333334
2005-06-09,1196.5,1.0175399999999999
2005-06-08,1197.65,1.0175466666666666
2005-06-07,1203.05,1.0175533333333333
2005-06-06,1195.8,1.01756
2005-06-03,1199.8,1.01758
2005-06-02,1201.5500000000002,1.0175866666666666
2005-06-01,1198.3,1.0175933333333333
2005-05-31,1195.15,1.0176
2005-05-27,1197.4499999999998,1.0176
2005-05-26,1194.5,1.0176
2005-05-25,1190.05,1.0176
2005-05-24,1192.6,1.0176
2005-05-23,1193.1,1.0176
2005-05-20,1188.2,1.0176
2005-05-19,1187.8,1.0176
2005-05-18,1180.85,1.0176
2005-05-17,1167.1,1.0176
2005-05-16,1159.6999999999998,1.0176
2005-05-13,1155,1.0176
2005-05-12,1165.6,1.0176
2005-05-11,1164.75,1.0176
2005-05-10,1170.9,1.0176
2005-05-09,1174.15,1.0176
2005-05-06,1174.15,1.0176
2005-05-05,1172.6999999999998,1.0176
2005-05-04,1168.6,1.0176
2005-05-03,1161.8000000000002,1.0176
2005-05-02,1158.8000000000002,1.0176
2005-04-29,1148.1,1.0175766666666666
2005-04-28,1149.8000000000002,1.0175533333333333
2005-04-27,1152.15,1.01753
2005-04-26,1158.25,1.0175066666666666
2005-04-25,1158.05,1.0174833333333333
2005-04-22,1151.5,1.0174133333333333
2005-04-21,1148.75,1.01739
2005-04-20,1145.85,1.0173666666666668
2005-04-19,1150.35,1.0173433333333333
2005-04-18,1144.35,1.01732
2005-04-15,1151.95,1.01725
2005-04-14,1168.2,1.0172266666666667
2005-04-13,1179.6,1.0172033333333332
2005-04-12,1180.5,1.01718
2005-04-11,1181.4,1.0171566666666667
2005-04-08,1186.4499999999998,1.0170866666666667
2005-04-07,1187.85,1.0170633333333334
2005-04-06,1185.35,1.01704
2005-04-05,1179.85,1.0170166666666667
2005-04-04,1173.15,1.0169933333333334
2005-04-01,1179.85,1.0169233333333334
2005-03-31,1182,1.0169
2005-03-30,1173.45,1.0168903225806452
2005-03-29,1171.5500000000002,1.0168806451612904
2005-03-28,1175.65,1.0168709677419354
2005-03-24,1175.75,1.0168322580645162
2005-03-23,1172.5,1.0168225806451612
2005-03-22,1180.6,1.0168129032258064
2005-03-21,1184.25,1.0168032258064517
2005-03-18,1187.4,1.0167741935483872
2005-03-17,1189.8,1.0167645161290322
2005-03-16,1191.6999999999998,1.0167548387096774
2005-03-15,1204.15,1.0167451612903227
2005-03-14,1203.15,1.0167354838709677
2005-03-11,1205.6,1.0167064516129032
2005-03-10,1206.3000000000002,1.0166967741935484
2005-03-09,1213.0500000000002,1.0166870967741934
2005-03-08,1222.15,1.0166774193548387
2005-03-07,1225.6,1.016667741935484
2005-03-04,1217.65,1.0166387096774194
2005-03-03,1210.1,1.0166290322580644
2005-03-02,1210,1.0166193548387097
2005-03-01,1207.9,1.016609677419355
2005-02-28,1204.75,1.0166
2005-02-25,1205.9,1.0166107142857144
2005-02-24,1194.1,1.0166142857142857
2005-02-23,1188.85,1.0166178571428572
2005-02-22,1193.35,1.0166214285714286
2005-02-18,1200.1,1.0166357142857143
2005-02-17,1206,1.0166392857142856
2005-02-16,1208.75,1.0166428571428572
2005-02-15,1208.95,1.0166464285714285
2005-02-14,1205.25,1.01665
2005-02-11,1200.85,1.0166607142857143
2005-02-10,1195.15,1.0166642857142858
2005-02-09,1197.65,1.0166678571428571
2005-02-08,1202.65,1.0166714285714287
2005-02-07,1201.75,1.016675
2005-02-04,1196.6,1.0166857142857142
2005-02-03,1189.4,1.0166892857142857
2005-02-02,1192.0500000000002,1.016692857142857
2005-02-01,1185.7,1.0166964285714286
2005-01-31,1176.75,1.0167
2005-01-28,1170.9499999999998,1.0166516129032257
2005-01-27,1173.85,1.0166354838709677
2005-01-26,1172.2,1.0166193548387097
2005-01-25,1169.05,1.0166032258064517
2005-01-24,1168.5,1.0165870967741935
2005-01-21,1173.65,1.0165387096774194
2005-01-20,1179,1.0165225806451612
2005-01-19,1190.2,1.0165064516129032
2005-01-18,1188.05,1.0164903225806452
2005-01-14,1181.35,1.016425806451613
2005-01-13,1181.65,1.0164096774193547
2005-01-12,1181.8,1.0163935483870967
2005-01-11,1185.3000000000002,1.0163774193548387
2005-01-10,1189.8,1.0163612903225807
2005-01-07,1187.15,1.0163129032258065
2005-01-06,1187.4,1.0162967741935485
2005-01-05,1188.25,1.0162806451612902
2005-01-04,1195.6,1.0162645161290322
2005-01-03,1209.1,1.0162483870967742
2004-12-31,1214.5,1.0162
2004-12-30,1214.95,1.0162129032258065
2004-12-29,1212.5,1.016225806451613
2004-12-28,1209.2,1.0162387096774192
2004-12-27,1209.5500000000002,1.0162516129032257
2004-12-23,1211.2,1.0163032258064517
2004-12-22,1207.6,1.016316129032258
2004-12-21,1200.3000000000002,1.0163290322580645
2004-12-20,1198.5,1.016341935483871
2004-12-17,1198.3000000000002,1.0163806451612902
2004-12-16,1203.2,1.0163935483870967
2004-12-15,1203,1.0164064516129032
2004-12-14,1201.55,1.0164193548387097
2004-12-13,1193.4,1.0164322580645162
2004-12-10,1188.35,1.0164709677419355
2004-12-09,1182.15,1.016483870967742
2004-12-08,1180.4,1.0164967741935484
2004-12-07,1184.65,1.016509677419355
2004-12-06,1188.8000000000002,1.0165225806451612
2004-12-03,1192.6,1.0165612903225807
2004-12-02,1190.75,1.0165741935483872
2004-12-01,1182.6,1.0165870967741935
2004-11-30,1176.25,1.0166
2004-11-29,1179.65,1.01662
2004-11-26,1183.85,1.01668
2004-11-24,1179.7,1.01672
2004-11-23,1175.45,1.01674
2004-11-22,1173.0500000000002,1.01676
2004-11-19,1176.6,1.01682
2004-11-18,1182.5,1.01684
2004-11-17,1181.95,1.01686
2004-11-16,1179.55,1.01688
2004-11-15,1182.15,1.0169
2004-11-12,1177.8000000000002,1.01696
2004-11-11,1168.85,1.01698
2004-11-10,1165.9,1.017
2004-11-09,1165.75,1.01702
2004-11-08,1164.6,1.01704
2004-11-05,1165.65,1.0171
2004-11-04,1152,1.01712
2004-11-03,1139.05,1.01714
2004-11-02,1134.3,1.01716
2004-11-01,1130.45,1.01718
2004-10-29,1128,1.0171935483870969
2004-10-28,1125.65,1.0171903225806451
2004-10-27,1116.85,1.0171870967741936
2004-10-26,1102.9499999999998,1.0171838709677419
2004-10-25,1093.5,1.0171806451612904
2004-10-22,1101.8,1.0171709677419354
2004-10-21,1103.75,1.0171677419354839
2004-10-20,1099.15,1.0171645161290324
2004-10-19,1110.6,1.0171612903225806
2004-10-18,1108.9,1.0171580645161291
2004-10-15,1107.65,1.0171483870967741
2004-10-14,1108.55,1.0171451612903226
2004-10-13,1118.3,1.0171419354838709
2004-10-12,1120.1,1.0171387096774194
2004-10-11,1124.15,1.0171354838709676
2004-10-08,1126.5500000000002,1.0171258064516129
2004-10-07,1136.25,1.0171225806451614
2004-10-06,1137.45,1.0171193548387096
2004-10-05,1134.95,1.0171161290322581
2004-10-04,1135.85,1.0171129032258064
2004-10-01,1123.1,1.0171032258064516
2004-09-30,1112.9499999999998,1.0171
2004-09-29,1111.1,1.01711
2004-09-28,1106.55,1.01712
2004-09-27,1106.65,1.01713
2004-09-24,1111.1,1.01716
2004-09-23,1110.8,1.01717
2004-09-22,1121,1.01718
2004-09-21,1126.85,1.01719
2004-09-20,1124.4,1.0172
2004-09-17,1127,1.01723
2004-09-16,1123.25,1.01724
2004-09-15,1124,1.01725
2004-09-14,1127.1,1.01726
2004-09-13,1126.55,1.01727
2004-09-10,1119.85,1.0173
2004-09-09,1117.4499999999998,1.01731
2004-09-08,1119.65,1.01732
2004-09-07,1118.85,1.01733
2004-09-03,1117.1999999999998,1.01737
2004-09-02,1112.35,1.01738
2004-09-01,1104.15,1.01739
2004-08-31,1099.45,1.0174
2004-08-30,1103.5,1.0173870967741936
2004-08-27,1107.15,1.017348387096774
2004-08-26,1104.6,1.0173354838709678
2004-08-25,1099.75,1.0173225806451613
2004-08-24,1096.85,1.0173096774193549
2004-08-23,1098.0500000000002,1.0172967741935484
2004-08-20,1094.9499999999998,1.017258064516129
2004-08-19,1090.75,1.0172451612903226
2004-08-18,1087.0500000000002,1.0172322580645161
2004-08-17,1083.15,1.0172193548387096
2004-08-16,1072.75,1.0172064516129031
2004-08-13,1064.15,1.0171677419354839
2004-08-12,1069.3,1.0171548387096774
2004-08-11,1072.45,1.0171419354838709
2004-08-10,1072.1,1.0171290322580646
2004-08-09,1066.75,1.0171161290322581
2004-08-06,1071.45,1.0170774193548386
2004-08-05,1089.4,1.0170645161290321
2004-08-04,1097.45,1.0170516129032259
2004-08-03,1102.9,1.0170387096774194
2004-08-02,1102.9499999999998,1.017025806451613
2004-07-30,1100.35,1.0169806451612904
2004-07-29,1099.5500000000002,1.0169612903225806
2004-07-28,1090.5,1.016941935483871
2004-07-27,1090.4,1.0169225806451614
2004-07-26,1084.3,1.0169032258064516
2004-07-23,1090.15,1.0168451612903227
2004-07-22,1091.95,1.016825806451613
2004-07-21,1105.1,1.0168064516129032
2004-07-20,1104,1.0167870967741937
2004-07-19,1101,1.016767741935484
2004-07-16,1106.65,1.016709677419355
2004-07-15,1110.65,1.0166903225806452
2004-07-14,1113.6999999999998,1.0166709677419354
2004-07-13,1114.65,1.0166516129032257
2004-07-12,1111.4,1.0166322580645162
2004-07-09,1112.35,1.0165741935483872
2004-07-08,1113.9,1.0165548387096774
2004-07-07,1118.65,1.0165354838709677
2004-07-06,1119.3000000000002,1.016516129032258
2004-07-02,1126.25,1.0164387096774194
2004-07-01,1131.9499999999998,1.0164193548387097
2004-06-30,1138.9,1.0164
2004-06-29,1135.05,1.01641
2004-06-28,1137.1,1.01642
2004-06-25,1140.1,1.01645
2004-06-24,1143.1,1.01646
2004-06-23,1138.45,1.01647
2004-06-22,1129.7,1.01648
2004-06-21,1133.8,1.01649
2004-06-18,1134.4499999999998,1.01652
2004-06-17,1130.25,1.01653
2004-06-16,1132.9,1.01654
2004-06-15,1131.35,1.01655
2004-06-14,1129.35,1.01656
2004-06-10,1133.9,1.0166
2004-06-09,1136.7,1.01661
2004-06-08,1138.85,1.01662
2004-06-07,1131.5,1.01663
2004-06-04,1122.9,1.01666
2004-06-03,1120.9499999999998,1.01667
2004-06-02,1123.35,1.01668
2004-06-01,1118,1.01669
2004-05-28,1120.4,1.016641935483871
2004-05-27,1119.45,1.0166225806451612
2004-05-26,1113.3000000000002,1.0166032258064517
2004-05-25,1102.25,1.016583870967742
2004-05-24,1096.75,1.0165645161290322
2004-05-21,1094.45,1.0165064516129032
2004-05-20,1089,1.0164870967741935
2004-05-19,1097.2,1.016467741935484
2004-05-18,1089.1,1.0164483870967742
2004-05-17,1087.5500000000002,1.0164290322580645
2004-05-14,1095.3000000000002,1.0163709677419355
2004-05-13,1097.3,1.0163516129032257
2004-05-12,1086.9,1.0163322580645162
2004-05-11,1091.4,1.0163129032258065
2004-05-10,1089.15,1.0162935483870967
2004-05-07,1107.9499999999998,1.0162354838709677
2004-05-06,1113.9,1.016216129032258
2004-05-05,1121.5,1.0161967741935485
2004-05-04,1120.3000000000002,1.0161774193548387
2004-05-03,1113,1.016158064516129
2004-04-30,1113.25,1.0161
2004-04-29,1118.4,1.0160966666666666
2004-04-28,1129.9,1.0160933333333333
2004-04-27,1141.15,1.01609
2004-04-26,1139,1.0160866666666666
2004-04-23,1138.35,1.0160766666666667
2004-04-22,1132.35,1.0160733333333334
2004-04-21,1120.85,1.01607
2004-04-20,1128.6999999999998,1.0160666666666667
2004-04-19,1133,1.0160633333333333
2004-04-16,1131.8,1.0160533333333333
2004-04-15,1127.4499999999998,1.01605
2004-04-14,1127.35,1.0160466666666668
2004-04-13,1137.75,1.0160433333333334
2004-04-12,1143.3,1.01604
2004-04-08,1141.75,1.0160266666666666
2004-04-07,1143.3000000000002,1.0160233333333333
2004-04-06,1146.9499999999998,1.01602
2004-04-05,1146.1,1.0160166666666666
2004-04-02,1138.5,1.0160066666666667
2004-04-01,1130.95,1.0160033333333334
2004-03-31,1126.15,1.016
2004-03-30,1123.65,1.0159870967741935
2004-03-29,1116.25,1.015974193548387
2004-03-26,1110.6999999999998,1.0159354838709678
2004-03-25,1100.85,1.0159225806451613
2004-03-24,1092.75,1.0159096774193548
2004-03-23,1096.55,1.0158967741935483
2004-03-22,1099.65,1.015883870967742
2004-03-19,1116.2,1.0158451612903225
2004-03-18,1119.35,1.015832258064516
2004-03-17,1118.25,1.0158193548387098
2004-03-16,1108.1999999999998,1.0158064516129033
2004-03-15,1112,1.0157935483870968
2004-03-12,1113.6999999999998,1.0157548387096773
2004-03-11,1115.95,1.015741935483871
2004-03-10,1132,1.0157290322580645
2004-03-09,1142.05,1.015716129032258
2004-03-08,1153.45,1.0157032258064516
2004-03-05,1155.95,1.0156645161290323
2004-03-04,1152.4,1.0156516129032258
2004-03-03,1148.1,1.0156387096774193
2004-03-02,1151.9,1.0156258064516128
2004-03-01,1151.2,1.0156129032258066
2004-02-27,1146.75,1.015593103448276
2004-02-26,1142.9,1.0155896551724137
2004-02-25,1141.95,1.0155862068965518
2004-02-24,1139.45,1.0155827586206896
2004-02-23,1141.85,1.0155793103448276
2004-02-20,1144.4,1.0155689655172413
2004-02-19,1152.6999999999998,1.0155655172413793
2004-02-18,1153.4,1.0155620689655172
2004-02-17,1152.4,1.0155586206896552
2004-02-13,1150.0500000000002,1.015544827586207
2004-02-12,1154.6,1.0155413793103447
2004-02-11,1150.6,1.0155379310344828
2004-02-10,1142.85,1.0155344827586208
2004-02-09,1141.85,1.0155310344827586
2004-02-06,1135.6,1.0155206896551725
2004-02-05,1127.8000000000002,1.0155172413793103
2004-02-04,1130.35,1.0155137931034484
2004-02-03,1134.35,1.0155103448275862
2004-02-02,1135.25,1.0155068965517242
2004-01-30,1130.95,1.0155193548387096
2004-01-29,1128.4,1.0155387096774193
2004-01-28,1137.8,1.015558064516129
2004-01-27,1149.7,1.0155774193548388
2004-01-26,1148.2,1.0155967741935483
2004-01-23,1143.55,1.0156548387096773
2004-01-22,1146.75,1.015674193548387
2004-01-21,1141.9,1.0156935483870968
2004-01-20,1139.15,1.0157129032258065
2004-01-16,1135.9,1.015790322580645
2004-01-15,1130.8,1.0158096774193548
2004-01-14,1126,1.0158290322580645
2004-01-13,1122.15,1.0158483870967743
2004-01-12,1124.35,1.0158677419354838
2004-01-09,1126.4,1.015925806451613
2004-01-08,1128.4,1.0159451612903225
2004-01-07,1121.4,1.0159645161290323
2004-01-06,1121.45,1.015983870967742
2004-01-05,1115.35,1.0160032258064515
2004-01-02,1111.9499999999998,1.0160612903225807
2003-12-31,1109.4,1.0161
2003-12-30,1108.1,1.0161064516129032
2003-12-29,1102.7,1.0161129032258065
2003-12-26,1096.25,1.0161322580645162
2003-12-24,1094.5500000000002,1.0161451612903225
2003-12-23,1094.35,1.0161516129032258
2003-12-22,1089.5,1.016158064516129
2003-12-19,1087.65,1.0161774193548387
2003-12-18,1083,1.016183870967742
2003-12-17,1073.8,1.0161903225806452
2003-12-16,1071.95,1.0161967741935485
2003-12-15,1075.4,1.0162032258064515
2003-12-12,1071.1999999999998,1.0162225806451612
2003-12-11,1066.3,1.0162290322580645
2003-12-10,1058.2,1.0162354838709677
2003-12-09,1065.5500000000002,1.016241935483871
2003-12-08,1065.25,1.0162483870967742
2003-12-05,1064.9,1.016267741935484
2003-12-04,1066.8000000000002,1.016274193548387
2003-12-03,1069.4499999999998,1.0162806451612902
2003-12-02,1068.2,1.0162870967741935
2003-12-01,1064.35,1.0162935483870967
2003-11-28,1058.6999999999998,1.0162933333333333
2003-11-26,1053.4,1.0162866666666666
2003-11-25,1053.65,1.0162833333333334
2003-11-24,1043.6999999999998,1.01628
2003-11-21,1034.4,1.01627
2003-11-20,1039.95,1.0162666666666667
2003-11-19,1039.1,1.0162633333333333
2003-11-18,1041.4,1.01626
2003-11-17,1042.8,1.0162566666666666
2003-11-14,1055.9,1.0162466666666667
2003-11-13,1056.3,1.0162433333333334
2003-11-12,1052.85,1.01624
2003-11-11,1045.85,1.0162366666666667
2003-11-10,1049.65,1.0162333333333333
2003-11-07,1057.3000000000002,1.0162233333333333
2003-11-06,1052.9,1.01622
2003-11-05,1049.7,1.0162166666666668
2003-11-04,1055.35,1.0162133333333334
2003-11-03,1056.0500000000002,1.01621
2003-10-31,1050,1.0162
2003-10-30,1048.3,1.0162032258064515
2003-10-29,1046.55,1.0162064516129032
2003-10-28,1038.9499999999998,1.0162096774193548
2003-10-27,1033.35,1.0162129032258065
2003-10-24,1026.05,1.0162225806451612
2003-10-23,1030.65,1.016225806451613
2003-10-22,1037.2,1.0162290322580645
2003-10-21,1045.55,1.0162322580645162
2003-10-20,1040.4,1.0162354838709677
2003-10-17,1044.25,1.0162451612903225
2003-10-16,1048.45,1.0162483870967742
2003-10-15,1048.5,1.0162516129032257
2003-10-14,1045.15,1.0162548387096775
2003-10-13,1043.5,1.016258064516129
2003-10-10,1038.25,1.016267741935484
2003-10-09,1041.05,1.0162709677419355
2003-10-08,1035.55,1.016274193548387
2003-10-07,1032.7,1.0162774193548387
2003-10-06,1032.85,1.0162806451612902
2003-10-03,1029.75,1.0162903225806452
2003-10-02,1017.65,1.0162935483870967
2003-10-01,1007.1,1.0162967741935485
2003-09-30,998.5,1.0163
2003-09-29,1001.0999999999999,1.01631
2003-09-26,999.8,1.01634
2003-09-25,1009.65,1.01635
2003-09-24,1019.3499999999999,1.01636
2003-09-23,1025.8,1.01637
2003-09-22,1027.3,1.01638
2003-09-19,1036.1,1.01641
2003-09-18,1033,1.01642
2003-09-17,1027.9,1.01643
2003-09-16,1022.25,1.01644
2003-09-15,1016.7,1.01645
2003-09-12,1013.6500000000001,1.01648
2003-09-11,1015.9,1.01649
2003-09-10,1016.45,1.0165
2003-09-09,1026.35,1.01651
2003-09-08,1026.9,1.01652
2003-09-05,1023.7,1.01655
2003-09-04,1025.7,1.01656
2003-09-03,1025.65,1.01657
2003-09-02,1014.1500000000001,1.01658
2003-08-29,1004.2,1.0165870967741935
2003-08-28,997.75,1.0165806451612904
2003-08-27,995.65,1.0165741935483872
2003-08-26,990.75,1.016567741935484
2003-08-25,990.8,1.0165612903225807
2003-08-22,1001.8,1.016541935483871
2003-08-21,1004.4,1.0165354838709677
2003-08-20,1000.05,1.0165290322580645
2003-08-19,999.3,1.0165225806451612
2003-08-18,995.55,1.016516129032258
2003-08-15,989.75,1.0164967741935484
2003-08-14,986.15,1.0164903225806452
2003-08-13,986.7,1.016483870967742
2003-08-12,985.15,1.0164774193548387
2003-08-11,979.85,1.0164709677419355
2003-08-08,977.2,1.0164516129032257
2003-08-07,969.3499999999999,1.0164451612903225
2003-08-06,968.25,1.0164387096774194
2003-08-05,973.9,1.0164322580645162
2003-08-04,976.3,1.016425806451613
2003-08-01,984.5999999999999,1.0164064516129032
2003-07-31,996.05,1.0164
2003-07-30,989.3,1.0164
2003-07-29,991.35,1.0164
2003-07-28,997.1500000000001,1.0164
2003-07-25,988.05,1.0164
2003-07-24,990,1.0164
2003-07-23,984.8499999999999,1.0164
2003-07-22,983.2,1.0164
2003-07-21,984.45,1.0164
2003-07-18,987.95,1.0164
2003-07-17,986.3,1.0164
2003-07-16,996.4,1.0164
2003-07-15,1003.1500000000001,1.0164
2003-07-14,1006.75,1.0164
2003-07-11,994.8,1.0164
2003-07-10,992.9000000000001,1.0164
2003-07-09,1004.3,1.0164
2003-07-08,1003.8,1.0164
2003-07-07,995.6500000000001,1.0164
2003-07-03,989.15,1.0164
2003-07-02,988.05,1.0164
2003-07-01,972.7,1.0164
2003-06-30,978.6,1.0164
2003-06-27,981.5999999999999,1.01649
2003-06-26,980.15,1.01652
2003-06-25,983.25,1.01655
2003-06-24,983.45,1.01658
2003-06-23,986.55,1.01661
2003-06-20,997.75,1.0167
2003-06-19,1002.1500000000001,1.01673
2003-06-18,1009.85,1.01676
2003-06-17,1011.15,1.01679
2003-06-16,999.75,1.01682
2003-06-13,992.5999999999999,1.01691
2003-06-12,997,1.01694
2003-06-11,989.55,1.01697
2003-06-10,980.3499999999999,1.017
2003-06-09,980.2,1.01703
2003-06-06,996.85,1.01712
2003-06-05,984.1,1.01715
2003-06-04,979.3,1.01718
2003-06-03,968.75,1.01721
2003-06-02,971.35,1.01724
2003-05-30,957.5,1.0173290322580646
2003-05-29,954.1500000000001,1.017358064516129
2003-05-28,954.75,1.0173870967741936
2003-05-27,940.05,1.017416129032258
2003-05-23,931.3,1.017532258064516
2003-05-22,928.9,1.0175612903225806
2003-05-21,919.4,1.017590322580645
2003-05-20,918.65,1.0176193548387096
2003-05-19,932.25,1.0176483870967743
2003-05-16,943.6,1.0177354838709678
2003-05-15,943.5,1.0177645161290323
2003-05-14,941.25,1.0177935483870968
2003-05-13,943.2,1.0178225806451613
2003-05-12,938.05,1.0178516129032258
2003-05-09,927.05,1.0179387096774193
2003-05-08,924.6500000000001,1.0179677419354838
2003-05-07,931.8,1.0179967741935483
2003-05-06,933,1.018025806451613
